all_loans_received,allocated_federal_election_levin_share,cash_on_hand_beginning_period,committee_designation,committee_designation_full,committee_id,committee_name,committee_state,committee_type,committee_type_full,contribution_refunds,contributions,contributions_ie_and_party_expenditures_made_percent,convention_exp,coordinated_expenditures_by_party_committee,coverage_end_date,coverage_start_date,cycle,disbursements,exp_prior_years_subject_limits,exp_subject_limits,fed_candidate_committee_contributions,fed_candidate_contribution_refunds,fed_disbursements,fed_election_activity,fed_operating_expenditures,fed_receipts,federal_funds,filing_frequency,filing_frequency_full,first_f1_date,first_file_date,independent_expenditures,individual_contributions,individual_contributions_percent,individual_itemized_contributions,individual_unitemized_contributions,itemized_convention_exp,itemized_other_disb,itemized_other_income,itemized_other_refunds,itemized_refunds_relating_convention_exp,last_beginning_image_number,last_cash_on_hand_end_period,last_debts_owed_by_committee,last_debts_owed_to_committee,last_report_type_full,last_report_year,loan_repayments_made,loan_repayments_received,loans_and_loan_repayments_made,loans_and_loan_repayments_received,loans_made,net_contributions,net_operating_expenditures,non_allocated_fed_election_activity,offsets_to_operating_expenditures,operating_expenditures,operating_expenditures_percent,organization_type,organization_type_full,other_disbursements,other_fed_operating_expenditures,other_fed_receipts,other_political_committee_contributions,other_refunds,party_and_other_committee_contributions_percent,party_full,political_party_committee_contributions,receipts,refunded_individual_contributions,refunded_other_political_committee_contributions,refunded_political_party_committee_contributions,refunds_relating_convention_exp,shared_fed_activity,shared_fed_activity_nonfed,shared_fed_operating_expenditures,shared_nonfed_operating_expenditures,sponsor_candidate_ids,sponsor_candidate_list,total_exp_subject_limits,total_transfers,transaction_coverage_date,transfers_from_affiliated_party,transfers_from_nonfed_account,transfers_from_nonfed_levin,transfers_to_affiliated_committee,treasurer_name,unitemized_convention_exp,unitemized_other_disb,unitemized_other_income,unitemized_other_refunds,unitemized_refunds_relating_convention_exp
0.0,0.0,313894.01,U,Unauthorized,C00004911,ALABAMA MEDICAL PAC CONNECTED WITH THE MEDICAL ASSOCIATION OF THE STATE OF ALABAMA,AL,Q,PAC - Qualified,0.0,0.0,0.0,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,9078.44,0.0,0.0,0.0,0.0,9078.44,0.0,9078.44,19400.85,0.0,Q,Quarterly filer,1976-06-01,1975-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202607019874305473,324216.42,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,0.0,9078.44,0.0,0.0,9078.44,100.0,M,Membership Organization,0.0,9078.44,19400.85,0.0,0.0,0.0,UNKNOWN,0.0,19400.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"CORLEY, NIKO",0.0,0.0,0.0,0.0,0.0
0.0,0.0,403967.46,U,Unauthorized,C00004952,ELECTRIC COOPERATIVES OF MISSISSIPPI ACTION COMMITTEE FOR RURAL ELECTRIFICATION,MS,Q,PAC - Qualified,0.0,0.0,96.54,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,22271.25,0.0,0.0,21500.0,0.0,22271.25,0.0,0.0,70362.7,0.0,Q,Quarterly filer,1976-06-23,1975-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202607099874836671,452058.91,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,Corporation,771.25,0.0,0.0,0.0,0.0,0.0,UNKNOWN,0.0,70362.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,70362.7,0.0,0.0,0.0,"CALLAHAN, MICHAEL - MR.",0.0,0.0,0.0,0.0,0.0
0.0,0.0,227103.51,B,Lobbyist/Registrant PAC,C00004994,NATIONAL ASSOCIATION OF PROFESSIONAL INSURANCE AGENTS POLITICAL ACTION COMMITTEE (PIAPAC),VA,Q,PAC - Qualified,0.0,37504.3,91.84,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,17966.95,0.0,0.0,16500.0,0.0,17966.95,0.0,1456.95,37534.3,0.0,M,Monthly filer,1976-02-06,1975-02-28,0.0,37504.3,99.92,28330.0,9174.3,0.0,0.0,0.0,0.0,0.0,202608059899345892,246670.86,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,37504.3,1456.95,0.0,0.0,1456.95,8.11,T,Trade Association,10.0,1456.95,30.0,0.0,0.0,0.0,NONE,0.0,37534.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-07-31,0.0,0.0,0.0,0.0,"SKIADOS, MICHAEL",0.0,0.0,0.0,0.0,0.0
0.0,0.0,281464.78,B,Lobbyist/Registrant PAC,C00005157,INTERNATIONAL BROTHERHOOD OF BOILERMAKERS CAMPAIGN ASSISTANCE FUND,MO,Q,PAC - Qualified,0.0,541944.71,94.67,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,409314.71,0.0,0.0,387500.0,0.0,409314.71,0.0,21814.71,550211.69,0.0,M,Monthly filer,1976-09-27,1975-03-04,0.0,541944.71,98.5,23633.7,518311.01,0.0,0.0,0.0,0.0,0.0,202608179899528064,422361.76,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,541944.71,21814.71,0.0,0.0,21814.71,5.33,L,Labor Organization,0.0,21814.71,8266.98,0.0,0.0,0.0,,0.0,550211.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"PENNY, CLINTON J",0.0,0.0,0.0,0.0,0.0
0.0,0.0,67610.48,U,Unauthorized,C00005173,STATE DEMOCRATIC EXECUTIVE COMMITTEE OF ALABAMA,AL,Y,Party - Qualified,449.0,379171.85,0.0,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,1130295.85,0.0,0.0,0.0,0.0,787892.04,606527.48,488939.85,1102161.59,0.0,M,Monthly filer,1976-07-10,1975-01-12,0.0,365571.85,28.78,135116.72,230455.13,0.0,0.0,0.0,0.0,0.0,202608209899757378,207460.95,21112.64,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,378722.85,146519.04,606527.48,17.0,488939.85,43.26,,,2129.52,55454.43,210714.09,13600.0,0.0,1.07,DEMOCRATIC PARTY,0.0,1270146.32,449.0,0.0,0.0,0.0,0.0,0.0,91081.61,342403.81,,[],0.0,167984.73,2026-06-30,512258.65,167984.73,0.0,32250.0,"GENTLE, ED",0.0,0.0,0.0,0.0,0.0
0.0,0.0,1023650.26,B,Lobbyist/Registrant PAC,C00005249,NATIONAL ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS POLITICAL ACTION COMM,VA,Q,PAC - Qualified,0.0,1206553.76,97.63,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,1166612.27,0.0,0.0,1139000.0,16500.0,1166612.27,0.0,27612.27,1252942.0,0.0,M,Monthly filer,1975-07-04,1975-03-10,0.0,1196553.76,95.5,776449.94,420103.82,0.0,0.0,0.0,0.0,0.0,202608139899506192,1109979.99,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,1206553.76,27612.27,0.0,0.0,27612.27,2.37,T,Trade Association,0.0,27612.27,29888.24,10000.0,0.0,0.8,UNKNOWN,0.0,1252942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-07-31,0.0,0.0,0.0,0.0,"DOUGHERTY, PAUL",0.0,0.0,0.0,0.0,0.0
0.0,0.0,23521.03,U,Unauthorized,C00005462,10TH DISTRICT REPUBLICAN CONGRESSIONAL COMMITTEE,VA,Y,Party - Qualified,0.0,106436.61,0.0,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,83923.83,0.0,0.0,0.0,0.0,83923.83,0.0,83923.83,108661.61,0.0,M,Monthly filer,1980-01-22,1976-10-29,0.0,103411.61,95.17,74965.06,28446.55,0.0,0.0,0.0,0.0,0.0,202608169899526644,48258.81,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,106436.61,83923.83,0.0,0.0,83923.83,100.0,M,Membership Organization,0.0,83923.83,0.0,3025.0,0.0,2.78,REPUBLICAN PARTY,0.0,108661.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-07-31,2225.0,0.0,0.0,0.0,"CROFT, GEORGE",0.0,0.0,0.0,0.0,0.0
0.0,0.0,265921.01,U,Unauthorized,C00005561,DEMOCRATIC EXECUTIVE COMMITTEE OF FLORIDA,FL,Y,Party - Qualified,46935.21,3385763.5,0.03,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,7006715.76,0.0,0.0,2000.0,0.0,3506223.88,750648.23,5427940.88,4556476.72,0.0,M,Monthly filer,1976-07-10,1976-03-23,0.0,3205513.5,44.32,1952599.79,1252913.71,0.0,0.0,0.0,0.0,0.0,202608219903381290,491420.03,6325.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,3338828.29,1870333.82,750648.23,57115.18,5427940.88,77.47,,,720691.44,1028419.57,508489.4,180250.0,0.0,2.49,DEMOCRATIC PARTY,0.0,7232214.78,41935.21,5000.0,0.0,0.0,0.0,0.0,899029.43,3500491.88,,[],0.0,2675738.06,2026-07-31,605108.64,2675738.06,0.0,58500.0,"HODGE, WES",0.0,0.0,0.0,0.0,0.0
0.0,0.0,729909.16,B,Lobbyist/Registrant PAC,C00005660,AMERICAN ASSOCIATION OF ORAL & MAXILLOFACIAL SURGEONS POLITICAL ACTION COMMITTEE,IL,Q,PAC - Qualified,0.0,328458.0,93.45,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,317286.08,0.0,0.0,296500.0,3500.0,317286.08,0.0,20786.08,353178.47,0.0,M,Monthly filer,1975-09-22,1975-03-13,0.0,328458.0,93.0,315329.0,13129.0,0.0,0.0,0.0,0.0,0.0,202608209903374069,765801.55,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,328458.0,20786.08,0.0,0.0,20786.08,6.55,,,0.0,20786.08,21220.47,0.0,0.0,0.0,UNKNOWN,0.0,353178.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"ZYSSET, MONTE DR.",0.0,0.0,0.0,0.0,0.0
0.0,0.0,16659.71,U,Unauthorized,C00005785,"WYOMING REPUBLICAN PARTY, INC.",WY,Y,Party - Qualified,0.0,210803.02,0.0,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,419879.77,0.0,0.0,0.0,0.0,199664.38,0.0,367797.82,338164.77,0.0,M,Monthly filer,1975-11-19,1975-07-09,0.0,206398.52,44.24,121908.32,84490.2,0.0,0.0,0.0,0.0,0.0,202608209903308963,63351.11,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,210803.02,138572.49,0.0,9009.94,367797.82,87.6,,,0.0,88979.5,19.86,4404.5,0.0,0.94,REPUBLICAN PARTY,0.0,466571.17,0.0,0.0,0.0,0.0,0.0,0.0,58602.93,220215.39,,[],0.0,128406.4,2026-07-31,118331.95,128406.4,0.0,52081.95,"TYRRELL, DALLAS W",0.0,0.0,0.0,0.0,0.0
0.0,0.0,3840.23,U,Unauthorized,C00005801,6TH CONGRESSIONAL DISTRICT REPUBLICAN FEDERAL COMMITTEE,VA,Y,Party - Qualified,0.0,1200.0,0.0,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,415.0,0.0,0.0,0.0,0.0,415.0,0.0,415.0,1200.0,0.0,Q,Quarterly filer,1976-07-06,1975-11-13,0.0,1200.0,100.0,700.0,500.0,0.0,0.0,0.0,0.0,0.0,202607099874840510,4358.01,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,1200.0,415.0,0.0,0.0,415.0,100.0,,,0.0,415.0,0.0,0.0,0.0,0.0,REPUBLICAN PARTY,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"LILLY, SHEILA EILEEN MRS.",0.0,0.0,0.0,0.0,0.0
0.0,0.0,141105.01,U,Unauthorized,C00005926,ILLINOIS REPUBLICAN PARTY - FEDERAL,IL,Y,Party - Qualified,10845.37,1375464.88,0.0,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,1845909.41,0.0,0.0,0.0,0.0,1387549.18,206944.35,1401583.47,1632727.31,0.0,M,Monthly filer,1976-07-10,1975-07-11,0.0,1333425.8,68.25,961005.54,372420.26,0.0,0.0,0.0,0.0,0.0,202608209903334323,248999.55,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,1364619.51,938276.72,206944.35,4946.52,1401583.47,75.93,,,900.0,821380.68,2740.63,42039.08,0.0,2.15,REPUBLICAN PARTY,0.0,1953803.95,10845.37,0.0,0.0,0.0,0.0,0.0,121842.56,458360.23,,[],0.0,321076.64,2026-07-31,249575.28,301076.64,20000.0,225636.22,"LAMAR, CYNTHIA",0.0,0.0,0.0,0.0,0.0
0.0,0.0,25974.03,B,Lobbyist/Registrant PAC,C00006080,AMERICAN HEALTH CARE ASSOCIATION POLITICAL ACTION COMMITTEE,TX,Q,PAC - Qualified,10000.0,701405.64,96.08,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,574642.46,0.0,0.0,552100.0,2500.0,574642.46,0.0,12542.46,703905.8,0.0,M,Monthly filer,1976-01-30,1975-07-09,0.0,676405.64,96.09,663618.94,12786.7,0.0,0.0,0.0,0.0,0.0,202608189899545229,155237.37,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,691405.64,12542.46,0.0,0.0,12542.46,2.18,T,Trade Association,0.0,12542.46,0.16,25000.0,0.0,3.55,,0.0,703905.8,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"THOMAS, TINA",0.0,0.0,0.0,0.0,0.0
0.0,0.0,97403.27,U,Unauthorized,C00006486,"INDIANA REPUBLICAN STATE COMMITTEE, INC.",IN,Y,Party - Qualified,5375.0,1112463.07,0.0,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,3677128.11,0.0,0.0,0.0,0.0,1044026.44,81590.6,3405019.48,2526109.48,0.0,M,Monthly filer,1976-04-09,1975-03-06,0.0,1000354.74,23.33,920123.84,80230.9,0.0,0.0,0.0,0.0,0.0,202608209899619923,708812.36,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,1107088.07,771917.81,81590.6,0.0,3405019.48,92.6,,,0.0,122734.35,0.0,112108.33,0.0,2.61,REPUBLICAN PARTY,0.0,4288537.2,5375.0,0.0,0.0,0.0,0.0,0.0,649183.46,2633101.67,,[],0.0,1762427.72,2026-07-31,1413646.41,1762427.72,0.0,185143.03,"LUCAS, ERIN",0.0,0.0,0.0,0.0,0.0
0.0,0.0,117018.17,B,Lobbyist/Registrant PAC,C00007070,TEXAS INSTRUMENTS INCORPORATED POLITICAL ACTION COMMITTEE (TI PAC),TX,Q,PAC - Qualified,0.0,100289.64,81.05,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,69093.8,0.0,0.0,56000.0,5000.0,69093.8,0.0,93.8,105289.64,0.0,M,Monthly filer,1976-01-26,1975-03-13,0.0,100289.64,95.25,85355.98,14933.66,0.0,0.0,0.0,0.0,0.0,202608209899655460,153214.01,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,100289.64,93.8,0.0,0.0,93.8,0.14,C,Corporation,13000.0,93.8,0.0,0.0,0.0,0.0,,0.0,105289.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"SCHAEFER, VIRGINIA M",0.0,0.0,0.0,0.0,0.0
0.0,0.0,369863.03,B,Lobbyist/Registrant PAC,C00007450,AMERICAN GAS ASSOCIATION POLITICAL ACTION COMMITTEE,DC,Q,PAC - Qualified,0.0,455707.12,99.76,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,335310.11,0.0,0.0,334500.0,5000.0,335310.11,0.0,810.11,460707.12,0.0,M,Monthly filer,1976-10-26,1975-03-13,0.0,183207.12,39.77,169972.29,13234.83,0.0,0.0,0.0,0.0,0.0,202608189899546927,495260.04,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,455707.12,810.11,0.0,0.0,810.11,0.24,M,Membership Organization,0.0,810.11,0.0,272500.0,0.0,59.15,,0.0,460707.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"ALLEN, DOUGLAS",0.0,0.0,0.0,0.0,0.0
0.0,0.0,198572.62,B,Lobbyist/Registrant PAC,C00007542,"INTERNATIONAL ASSOCIATION OF SHEET METAL, AIR, RAIL AND TRANSPORTATION WORKERS POLITICAL ACTION LEAGUE",DC,Q,PAC - Qualified,0.0,3585753.14,68.63,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,3721877.87,0.0,0.0,2554300.0,0.0,3721877.87,0.0,6877.87,3585765.71,0.0,M,Monthly filer,1976-05-10,1975-03-06,0.0,3585753.14,100.0,375503.58,3210249.56,0.0,0.0,0.0,0.0,0.0,202608059899351403,62460.46,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,3585753.14,6877.87,0.0,0.0,6877.87,0.18,L,Labor Organization,1160700.0,6877.87,12.57,0.0,0.0,0.0,,0.0,3585765.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-07-31,0.0,0.0,0.0,0.0,"DANIEL, JOHN",0.0,0.0,0.0,0.0,0.0
0.0,0.0,69466.87,U,Unauthorized,C00007658,DEMOCRATIC PARTY OF SOUTH CAROLINA,SC,Y,Party - Qualified,6032.31,1328593.1,0.0,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,2941911.0,0.0,0.0,0.0,0.0,1995389.58,1301302.67,1285457.16,2544037.51,0.0,M,Monthly filer,1976-07-10,1975-07-14,0.0,864136.74,29.39,392594.07,471542.67,0.0,0.0,0.0,0.0,0.0,202608209903374679,67801.32,33327.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,1322560.79,338541.66,1301302.67,394.08,1285457.16,43.69,,,33118.86,64947.06,726359.9,463956.36,0.0,15.8,DEMOCRATIC PARTY,500.0,2940245.45,6032.31,0.0,0.0,0.0,0.0,0.0,273988.68,946521.42,,[],0.0,396207.94,2026-07-31,488690.43,396207.94,0.0,316000.0,"DOVE, KENDRA",0.0,0.0,0.0,0.0,0.0
0.0,0.0,37012.32,U,Unauthorized,C00007849,SPEAK UP FOR RURAL ELECTRIFICATION,KY,Q,PAC - Qualified,0.0,0.0,99.87,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,35044.25,0.0,0.0,35000.0,0.0,35044.25,0.0,35.4,50715.81,0.0,Q,Quarterly filer,1975-09-05,1975-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202607099874816235,52683.88,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,0.0,35.4,0.0,0.0,35.4,0.1,V,Cooperative,8.85,35.4,0.0,0.0,0.0,0.0,,0.0,50715.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,50715.81,0.0,0.0,0.0,"HARGADON, FRANK PAT",0.0,0.0,0.0,0.0,0.0
0.0,0.0,818633.82,B,Lobbyist/Registrant PAC,C00007880,"AMERICA'S CREDIT UNIONS PAC OF CREDIT UNION NATIONAL ASSOCIATION, INC.",DC,Q,PAC - Qualified,1000.1,3148593.12,97.7,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,3519390.65,0.0,0.0,2638500.0,5000.0,3519390.65,0.0,76504.7,4191964.38,0.0,M,Monthly filer,1976-10-01,1975-03-13,799999.87,3148593.12,75.11,1537282.11,1611311.01,0.0,0.0,0.0,0.0,0.0,202608209899608328,1491207.55,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,3147593.02,27048.7,0.0,49456.0,76504.7,2.17,T,Trade Association,3385.98,76504.7,61071.18,0.0,0.0,0.0,,0.0,4191964.38,1000.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,927844.08,0.0,0.0,0.0,"MESACK, GREG",0.0,0.0,0.0,0.0,0.0
0.0,0.0,2372546.54,U,Unauthorized,C00007898,OFFICE AND PROFESSIONAL EMPLOYEES INTERNATIONAL UNION (OPEIU) JB MOSS VOICE OF THE ELECTORATE (VOTE),NY,Q,PAC - Qualified,0.0,832941.71,19.05,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,262474.96,0.0,0.0,50000.0,0.0,262474.96,144750.0,25424.96,833450.74,0.0,Q,Quarterly filer,1976-07-28,1975-03-03,0.0,832941.71,99.94,197772.8,635168.91,0.0,0.0,0.0,0.0,0.0,202607099874807444,2943522.32,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,832941.71,25424.96,144750.0,0.0,25424.96,9.69,L,Labor Organization,42300.0,25424.96,509.03,0.0,0.0,0.0,UNKNOWN,0.0,833450.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"MAHONEY, MARY",0.0,0.0,0.0,0.0,0.0
0.0,0.0,1480592.32,B,Lobbyist/Registrant PAC,C00007922,LABORERS' INTERNATIONAL UNION OF NORTH AMERICA (LIUNA) PAC,DC,Q,PAC - Qualified,8111.13,5517235.64,96.01,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,4869063.87,0.0,0.0,4671000.0,7500.0,4869063.87,0.0,13515.89,7547644.74,0.0,M,Monthly filer,1975-07-01,1975-01-14,4014.44,5517235.64,73.1,1027643.13,4489592.51,0.0,0.0,0.0,0.0,0.0,202608209899716258,4159173.19,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,5509124.51,13418.57,0.0,97.32,13515.89,0.28,L,Labor Organization,163500.0,13515.89,34.85,0.0,0.0,0.0,UNKNOWN,0.0,7547644.74,8111.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,2022776.93,0.0,0.0,8922.41,"SABITONI, MICHAEL",0.0,0.0,0.0,0.0,0.0
0.0,0.0,302428.8,B,Lobbyist/Registrant PAC,C00007948,WEYERHAEUSER COMPANY POLITICAL ACTION COMMITTEE,WA,Q,PAC - Qualified,0.0,417576.76,94.86,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,422220.4,0.0,0.0,400500.0,6500.0,422220.4,0.0,720.4,426076.76,0.0,M,Monthly filer,1975-07-07,1975-03-07,0.0,417576.76,98.01,343089.72,74487.04,0.0,0.0,0.0,0.0,0.0,202608199899589145,306285.16,0.0,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,417576.76,-1279.6,0.0,2000.0,720.4,0.17,C,Corporation,21000.0,720.4,0.0,0.0,0.0,0.0,,0.0,426076.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"SAWIN, KRISTEN H",0.0,0.0,0.0,0.0,0.0
0.0,0.0,39687.6,U,Unauthorized,C00008078,OHIO D.R.I.V.E. (DEMOCRATIC  REPUBLICAN INDEPENDENT VOTER EDUCATION  - TEAMSTERS JOINT COUNCIL  #41),OH,Q,PAC - Qualified,0.0,18260.0,0.0,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,45518.52,0.0,0.0,0.0,0.0,45518.52,0.0,296.0,49536.15,0.0,Q,Quarterly filer,1976-02-17,1975-07-07,0.0,18260.0,36.86,14792.0,3468.0,0.0,0.0,0.0,0.0,0.0,202607149874997712,43705.23,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,18260.0,296.0,0.0,0.0,296.0,0.65,L,Labor Organization,45222.52,296.0,7.26,0.0,0.0,0.0,,0.0,49536.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,31268.89,0.0,0.0,0.0,"NARDI, NICK",0.0,0.0,0.0,0.0,0.0
0.0,0.0,46538.06,U,Unauthorized,C00008086,MONTANA REPUBLICAN STATE CENTRAL COMMITTEE,MT,Y,Party - Qualified,2518.25,453342.1,0.0,0.0,0.0,2026-07-31T00:00:00,2025-01-01T00:00:00,2026,1162648.04,0.0,0.0,0.0,0.0,790908.99,0.0,823779.77,1287937.27,0.0,M,Monthly filer,1976-06-28,1975-03-10,0.0,392542.1,28.47,196880.49,195661.61,0.0,0.0,0.0,0.0,0.0,202608209903376378,262671.79,10097.34,0.0,AUGUST MONTHLY,2026,0.0,0.0,0.0,0.0,0.0,450823.85,451963.72,0.0,77.0,823779.77,70.85,,,0.0,215235.3,0.0,60800.0,0.0,4.41,REPUBLICAN PARTY,0.0,1378781.77,2518.25,0.0,0.0,0.0,0.0,0.0,236805.42,371739.05,,[],0.0,90844.5,2026-07-31,834518.17,90844.5,0.0,336350.02,"LUSSENHEIDE, BILL",0.0,0.0,0.0,0.0,0.0
0.0,0.0,245432.72,U,Unauthorized,C00008151,FIRST HORIZON CORPORATION FEDERAL PAC,TN,Q,PAC - Qualified,0.0,22333.54,100.0,0.0,0.0,2026-06-30T00:00:00,2025-01-01T00:00:00,2026,40500.0,0.0,0.0,40500.0,0.0,40500.0,0.0,0.0,22333.54,0.0,Q,Quarterly filer,1976-04-26,1975-03-11,0.0,22333.54,100.0,19051.18,3282.36,0.0,0.0,0.0,0.0,0.0,202607079874782921,227266.26,0.0,0.0,JULY QUARTERLY,2026,0.0,0.0,0.0,0.0,0.0,22333.54,0.0,0.0,0.0,0.0,0.0,C,Corporation,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,22333.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],0.0,0.0,2026-06-30,0.0,0.0,0.0,0.0,"FRANKLIN, DESIREE M.",0.0,0.0,0.0,0.0,0.0
